Best_dup0,EW_dup0,MV_dup0,EG_dup0
47.580660485933294,1.0736358205931131,1.1316836470129388,1.3426987472654166
56.23177617548569,1.0778325437229428,1.1697611085862079,1.3529972466569424
60.55712439890406,1.0758370565274114,1.1979044816007942,1.3653501115189204
62.719619311188914,1.0695189045693274,1.1996670002166452,1.3632884328505268
65.04275401047535,1.0751098146429634,1.2126622387936823,1.3653469983841309
66.45678348266308,1.076189702723449,1.2120054335849633,1.3674086723516907
69.22603765038566,1.085126561379815,1.2276825126436746,1.3838859468535285
73.11515644558432,1.0847413414505251,1.2318618747629757,1.37565182546975
75.27497816698687,1.0861554223159215,1.221391104370099,1.3715386265115954
83.06217465836167,1.0873248496539483,1.2128597277925375,1.3509381163413912
85.61467528561312,1.0869195191127716,1.21079338000219,1.392452444656562
87.39802897181244,1.0849135487558312,1.219874569618341,1.4180039470160102
88.93099039997801,1.0735683666845919,1.2102904026171806,1.398846713691824
91.79990415028131,1.0753367723552694,1.2127324816275766,1.3828718842214633
95.03952276774474,1.0765193441002012,1.2414177872034653,1.4316734330156389
97.6920758481925,1.0742380201901622,1.2289966497311902,1.437099475326768
99.99565499669288,1.0772381282609935,1.2289886543130906,1.420831509266069
102.52154524190935,1.076918547616276,1.2413011504889473,1.4154039329006727
104.87851556702086,1.073682108236648,1.2413004714268374,1.4479440693180592
108.26189647921295,1.0736716696605957,1.2413002482463569,1.4533738595780017
113.95972009091392,1.0746454302165518,1.2537129710728365,1.5298649258075918
118.25486194114046,1.0786126629297679,1.2413014325186738,1.58752553486128
119.72003968059119,1.0719863858038359,1.2413013460309383,1.5841282302166768
123.05304558529886,1.0712306354018442,1.2413013295070918,1.6282303601459092
123.57232943766881,1.0606147398050119,1.228888308436322,1.611264199793189
125.56555111149841,1.0556581335876565,1.2164766786715546,1.601081010050496
128.51131894057417,1.0599435191332813,1.2413036024003892,1.6078695935331102
129.57153732183392,1.0522877826375858,1.2409080508208534,1.5942991741636907
134.84509889083256,1.0574574386719549,1.2431247943175092,1.604470802894855
140.43038288689084,1.0670488713788868,1.248138183904944,1.6383893156680522
149.53167600179023,1.07716390187463,1.2556910495067088,1.662129576852082
157.40152810976446,1.069645297839545,1.295313348549319,1.6689110655256387
162.14246213643054,1.073643394263914,1.291152758233431,1.6892717805250514
168.62816062188776,1.074039449382687,1.315298685831233,1.662142075729819
170.73601262966136,1.0724218266342,1.3239023061091515,1.6829188516764417
187.8096138926275,1.073369728370964,1.310913334444551,1.6777186324247615
204.88338589160628,1.068861873670064,1.300963326047488,1.6543480118750846
224.58292344508422,1.0688072429520763,1.2832053191343453,1.6309720744672898
227.58559713154503,1.0613006534157428,1.2749575473380688,1.620582782352933
237.4810188948246,1.0570286234800073,1.268594158487359,1.6153807116215801
245.86172405162296,1.053177515861795,1.2813227327881587,1.6101791857301586
247.4549080234775,1.0424014620293591,1.271976734166234,1.6023859184712248
259.2387107435555,1.0448082511828003,1.278782894621668,1.5997900532833016
278.8034562433716,1.0550778456183847,1.2882253402290758,1.7205262086045923
290.42119626503296,1.0503516830243729,1.2942090764347296,1.6148858993962703
300.4349191122513,1.0495256981314167,1.3062244658740019,1.509240063857766
310.2441192212663,1.0496300676313977,1.3127579428365206,1.4941476632191883
341.268531143393,1.0600386075715014,1.3237262453346528,1.509238554617702
352.2061875665387,1.0592771465050626,1.3246926519236615,1.4790537835253479
388.1453069458283,1.057133287257997,1.3111894038565408,1.6299764315962741
406.6287864625886,1.0586350038221741,1.3203532451328117,1.5696021045699482
425.1100648073133,1.0644836681530128,1.3360383322639882,1.6409405202226524
467.6210712880446,1.0735918043836008,1.3443200901011865,1.8050345722449177
510.1325028788408,1.0747497924326068,1.3614847747750898,1.9691302652077032
523.1306790521936,1.0694390357499448,1.3614899074388311,1.8050426402079451
545.7194617736674,1.076950656710493,1.3714730035552525,1.882984381412124
579.1284072234513,1.0770212568090995,1.375012051910503,1.870406045744291
631.7769707241353,1.0799145547464886,1.376403972078009,1.8603432612181867
684.4229456945774,1.0829794122481122,1.4017444332996971,1.8402329505644182
714.1816553733776,1.0881337925951844,1.413578934738768,1.845256786519459
773.6944127156411,1.0906582629940054,1.475079104792665,1.850275884978792
833.2069869417282,1.0916898439344207,1.5611708174977017,1.8201163880536377
859.2447052836573,1.088181274074887,1.492353209079717,1.8352051529106022
930.8455665749443,1.0895239688580651,1.5209731008148202,1.825129876621123
966.8041308117344,1.094441353704178,1.5685314310118124,1.8352045935400716
996.3690011319572,1.0970257553563556,1.5686629510728647,1.8452798667586066
1043.2083078751705,1.102283860747654,1.5423892117367557,1.8503174807948575
1126.2998495974277,1.0987136857986768,1.5205190678878726,1.8856030351536153
1220.1544160643814,1.113600951043003,1.576983964804635,1.895691011391687
1310.5312536622703,1.1138224338988214,1.5849702801857912,1.900733549481989
1365.1410910023772,1.120017761792263,1.6077152885550792,1.9209003324419929
1478.898298115605,1.1237004424162451,1.6559968644771899,1.9284686797518145
1533.676691077807,1.1202831445152526,1.6363629708436758,1.9183827885567126
1661.4779697453205,1.1233564546083727,1.628178687217441,1.9057790136358952
1711.2392349391928,1.118316640692156,1.661232852093614,1.90072869924976
1741.083247196532,1.1134451291478966,1.6676843330416629,1.905765630302772
1886.1677141854188,1.1211189311199212,1.7049393564912307,1.920897409407376
2235.4671131754167,1.124992708448866,1.7009525931675105,1.9612362550049307
2305.3254604621484,1.127736440665583,1.697755276740093,1.976357386531019
2386.680395961858,1.1290339640925933,1.7288010145420432,1.9561985411884024
2585.562473357359,1.1300284548426314,1.7632329562620948,1.9360301342287498
2690.665587899336,1.129755992426297,1.7553825015832356,2.0147297591851485
2800.740717100298,1.1275727389709331,1.750828449067523,2.0776900641596843
2864.4015535999874,1.1328419490230743,1.775230109496032,2.0936675007530723
3103.092135061474,1.1337088877923962,1.796164030180814,2.1096421837838184
3341.781982090403,1.1279276023029259,1.8156975728141918,2.093651096030737
3489.421910059157,1.1253985379679845,1.8078688025798795,2.0776765381680224
3722.0616688028013,1.1204505357293852,1.8089893617315222,2.0297237636671044
4008.3626523671132,1.117003594150718,1.8341764505064162,2.1858501155683783
4154.427387419371,1.1148632911528147,1.8207328660268212,2.029714841813329
4192.731207931378,1.104433125695585,1.813724103843574,2.0484288126548478
4292.18279218351,1.1104510590827086,1.830857519086928,2.097017544091021
4447.001825497569,1.1120877405603453,1.83806060871036,2.172656966906384
4733.522153114378,1.1217789673928062,1.847052495641263,2.196730006099707
5598.810002703686,1.1333931189685462,1.9030532046089246,2.182978476261523
6514.999271546118,1.1326564134412167,1.876006003202214,2.1932821346694773
7016.133015513446,1.1299109801457479,1.911378876245621,2.1726652826035844
7145.229862998893,1.1200769882485462,1.9018651489712448,2.165799660310557
7436.898146006508,1.1187836104596158,1.9123307110161705,2.1795524881535293
8067.17526388056,1.1259935492825779,1.9267515490215228,2.158933921615597
8663.500859386611,1.1269140490091163,2.0539257581810078,2.1451815125349056
10040.564320986112,1.1332592011683982,2.295727472205904,2.131430899039557
10757.76183043415,1.1454895863027856,2.38898717674807,2.169242483188519
11146.547342986041,1.1421845306547502,2.3210590650268212,2.1795463849836647
12045.516386197867,1.1466206484624208,2.364516642714723,2.165793447294418
12290.883554984717,1.1416669287553276,2.346627330347546,2.145175093676175
12536.701226084411,1.1368551197803263,2.350200653533367,2.158925666026639
13542.520765453164,1.1360624791273684,2.297281315626233,2.172678022519229
14896.772841998481,1.1477737054226171,2.442106865870267,2.1864310744017756
15960.849326102434,1.153863920234001,2.521668482484591,2.179565680828154
16614.60571449959,1.1555097789091124,2.3984360310457116,2.2001843721687884
17801.387000686296,1.1592375818458487,2.469020983085373,2.2276866768208983
17947.714401831934,1.142982816875294,2.3684659220360027,2.186429919566175
18695.59566095627,1.1466432193463372,2.3591890193150604,2.193470223907178
21188.27943043157,1.151375033698173,2.415250737069522,2.2075303680424234
21458.218110375266,1.14024699399748,2.408611034393566,2.179406431153563
24523.739149623478,1.1325094679373786,2.6064303574120156,2.1583097768999964
27589.206543326414,1.1402281491332984,2.8373897190511426,2.428098499012496
29122.062858873633,1.1434679807270443,2.9564042977046765,2.5630036516176307
33720.14536366119,1.1469053725291076,3.3321678347182817,2.9676762981715386
34344.6424557962,1.1429870977577923,3.3321672326435086,3.0226376632136756
35657.29469045673,1.1412649971971704,3.253459172923484,2.995161886855063
36266.67785671663,1.1386289920716997,3.2473293285497227,2.967696252352602
37702.83829984262,1.1316811412192445,3.109944563084786,3.0226579869461725
41671.43905928405,1.129752253585211,3.2994816154974234,3.1875439801340866
43655.832987287155,1.1322634417888744,3.4038910917921537,3.132590721916575
44958.95960195767,1.1331041473944028,3.3824659407360436,2.9677224722221056
46207.91949970005,1.1227022513213223,3.395077281601241,3.0501658025004357
46868.23066935076,1.0926861829087737,3.2457107897953072,2.8578223469947583
51801.58062960662,1.1293112026162375,3.3866988331585985,3.1586367272394265
53296.05623077077,1.1276893862502582,3.375178465443499,3.111636212738104
58141.20070271015,1.1452791479464,3.6485728494444256,3.1962416013624533
59624.96414464331,1.1497031067884396,3.6565576257767254,3.2338294025944756
61875.21029146215,1.1510869022222492,3.6592047711654105,3.2150408537654016
72187.95159074015,1.1607147849202533,4.269047882892066,3.252656831754457
77344.33697286673,1.169923122213954,4.573913039277927,3.2150561187793754
79922.22372417239,1.165735447393718,4.726331826257843,3.168051998322821
82500.51466151419,1.165921317434497,4.87878280744356,3.1210381066677106
86002.66150889547,1.1692231418320649,4.878783807134553,3.111643781966641
89504.68988553771,1.1615319270482523,4.269012672212822,3.0646268444211255
108684.6498811096,1.1692199778142818,5.183735447841353,3.0458406818648243
117044.67314996455,1.173082301140995,5.183736954732823,3.083456814285855
120651.98997644646,1.17207866406113,5.183736890132211,3.102265900852999
126600.13308228526,1.17898123066023,4.878853349387714,3.121065632212168
132319.92709494292,1.1745236991239756,4.726401351786326,3.262075377475514
136830.7134096095,1.1698083127285759,4.726400138883716,3.1210558589072472
140432.0977865504,1.1639530971766159,4.421496577834709,3.2032020491136857
151234.1347482919,1.1582270945791164,4.421493786373683,3.4495923507315105
156634.7057001534,1.1617078887280752,4.573930867951793,3.5727772935761326
164466.44098516108,1.1679443239107306,4.4215099271909235,3.326362843638187
175809.69141990764,1.1739430157299275,4.726421892943938,3.5557820889639125
181481.31206511386,1.16871146911844,4.878869390644856,3.6704916191538883
189729.6376984733,1.1776926921165405,5.031319127054812,3.7851944822524475
201229.15103937776,1.189032891331046,5.336242762103695,4.0146151198217686
217544.8106056505,1.2010583075922883,5.6411383381847395,4.244010227768384
222622.30648518636,1.1958774091315658,5.488679556596558,4.129294631311804
234136.3321766002,1.1962727130529176,5.6411206189512715,4.244006436169646
245260.14931831046,1.2024308591413333,5.488700121203895,4.12929094219998
253939.9060026855,1.2083718696112076,5.488705312971026,4.275426548644438
266032.52432653337,1.207697530976194,5.336259502953955,4.237717286485394
280283.88665470574,1.20458401964703,4.595655171149703,4.270729104147114
317654.13726237766,1.2080401719634009,5.2081026132346375,4.289605726787445
333092.1283333292,1.2088854645170608,5.054941261311266,4.247181526149517
362607.42182494554,1.2123720916776388,5.208104381208828,4.289610869595751
382315.1352011313,1.2157091458599814,5.208108518210643,4.299048013508862
393559.02332739654,1.2094384505462386,5.3612524033715525,4.308462928658446
403157.9279063517,1.2125860141137852,5.361253380421103,4.299027394844684
421622.5610044626,1.221176849194333,5.514400762702475,4.256595994457567
433423.77648697747,1.219391556483969,5.208175093674428,4.2094754767989215
441550.4722961083,1.2174310458370443,4.901835303379008,4.167043963992788
482945.82907386846,1.2194668610859163,5.361183308763914,4.251884979099681
500834.1425827645,1.2169581467600268,5.208037033625776,4.233049128642269
524127.9385542889,1.2087649760369648,5.208026400719501,4.204772360462938
538845.4510688933,1.2119396629393062,5.208026423350596,4.261326548711164
558804.2865764851,1.2180525519392096,5.054925584686048,4.289621756994606
657416.4790286374,1.225296242796006,5.054942596315939,4.336764700103977
677336.1983432051,1.2282437609800652,5.054949653174568,4.365040405948656
697859.4851530043,1.2288623181852478,5.208113493541933,4.449896791440297
759438.6061229055,1.2348717962718176,5.66767413637677,4.49702119846165
841541.5138308528,1.2443264549719955,6.2802663665431755,4.482900551898481
882591.9088755219,1.2443765736764318,6.586569455767424,4.402746290030536
903165.1262714103,1.2452407240748185,6.739752811887611,4.327327246082313
987836.856859355,1.2531711779861694,7.199248880700763,4.383885413188609
1026322.9808025956,1.2531377600880897,6.892954231514354,4.4027361204653195
1115572.0272131893,1.2555194180199016,6.280455231837472,4.398025192816421
1169989.6307006488,1.2524608332154477,6.58675282944459,4.346172475793115
1198186.3808005345,1.2525464180390506,6.586750650733126,4.341478609519259
1254980.41525048,1.255398048717453,6.586752388661413,4.383894855534262
1280745.1631755722,1.255992967903873,6.5867523830731525,4.421596351291856
1341734.247845993,1.2583378369975624,6.586753169434972,4.52528278572965
1373667.5229447277,1.2516945122947916,6.2804290865372545,4.5111186506103165
1474178.7755985933,1.2613016153695742,6.739928980538297,4.449857659335028
1489539.7184403308,1.256262365054613,6.739927087263889,4.496225176145299
1509901.7263914102,1.2506004603676655,6.2804580757421204,4.357156931447125
1562265.1182626644,1.2512208971516146,6.127291060797596,4.496193809129603
1640378.3741757977,1.2564596895357163,6.280463729325603,4.449838050957477
1698956.2859176153,1.2550786309269684,6.280464284166464,4.07903304617119
1776173.849112571,1.2574015722930423,6.433637197230511,4.264425098119671
1820578.1953403852,1.2629107375707584,6.43363897527894,4.310779398936231
1895804.48637185,1.2634373011866178,6.586817234193628,4.357120277474795
2072152.2196941595,1.268631783268524,7.199495202970614,4.310760517722463
2126359.7217613584,1.2704779949108975,6.8931776512328105,4.423530012866083
2192064.2371637844,1.2757660066541598,7.046337029995766,4.336784589313779
2411270.6608801633,1.2772299481467957,6.586798558847362,4.371478866028289
2579505.0148897725,1.2824460133405884,7.046336134454451,4.336769323832025
2635583.4539134763,1.284631515088323,7.199513491510937,4.302075169241369
2709985.974817454,1.2879048275571854,7.046316148299921,4.4235227512690525
2758386.324327694,1.2878107389545055,7.046315693512004,4.449533065046515
2869135.5352494502,1.2808100566874667,6.8931383623177656,4.458209654523355
3072471.170632579,1.2826597598776663,7.199458038692461,4.47555209007945
3177887.656496983,1.2805487156895343,7.046260596615531,4.629108282290076
3554403.786038745,1.2810132703069483,7.046262349115102,5.177565031575804
3789136.6120687444,1.2909745718316632,7.046265416464452,5.429867775564492
4031641.355241144,1.2918018713697788,6.89308804167183,5.265342781964888
4151784.2676273305,1.2892250854702492,7.04624272806432,5.3092030873386555
4409111.856534872,1.2947522799061235,7.046244591105812,5.638267494691905
4960250.838601731,1.3159398220065541,7.812147269745009,6.307417080961939
5090804.640673728,1.3172451612022167,7.9653373756427115,6.142856569319643
5408979.930715836,1.3221094548613894,8.42484424110683,6.011215153039124
5543338.9921948165,1.3115590214115955,7.965283629267862,5.846688194300443
5863134.218654536,1.3181915025184838,8.424784206271068,6.077047709155881
6380497.182108613,1.3217817435413153,8.577943797738984,5.9892951402356704
7178059.329872189,1.3263400547485558,9.65016481542903,6.011215960448933
7617500.122046965,1.3318241024471482,9.650165556356347,5.8576293926594625
8642967.988476926,1.3463894487631056,10.875527600097183,5.879595502881935
9251605.794225471,1.3546166362891865,11.641374101216813,5.649232951079021
9868410.352526484,1.3552743779225849,11.181895561876997,5.528565335243973
10690744.987202516,1.3516866654721398,10.109682994194625,5.989260684629853
10996179.571486892,1.3438213509531647,10.109681921106842,5.923438709705771
11590523.077325758,1.3449120859496884,10.5691588961925,5.704034539898269
12246546.683502395,1.3418733318088232,10.262763270016618,5.813723124100513
12438205.139099207,1.3345034652764554,10.10954190211975,5.660124559161778
12523406.844302036,1.3188008078350357,9.80322584183032,5.572392628494771
14193152.678852826,1.3132277754212593,9.496879504702397,5.563643972068034
15795559.61629531,1.322024577589116,10.569065180699528,5.751305683245889
16342875.756999943,1.3138768666716245,10.10952815713379,5.552598071889744
16838064.89243704,1.307542155345286,10.41583947530818,5.342876442714468
17890443.948214356,1.3145295153409893,10.262630245213884,5.519511937910609
18572069.862641323,1.3227391173113814,10.109419483506771,5.475355842407325
19179005.105752442,1.3260757267347993,9.956284542329293,5.563673332145354
19770869.203315966,1.3238913853293723,9.803179532543025,5.7353682911753605
21457719.763742886,1.3244783105102018,9.650871483633553,5.7697231472395005
22820070.391542923,1.3227586961703894,10.263518346827757,5.6666758918298035
27973070.486657232,1.3330945856490763,10.416748921277197,5.73535600363878
28641906.60199321,1.3375837816662495,10.26352937428212,5.701001221176984
29041461.199091014,1.329044423873462,10.263523355875588,5.596729908841657
29853750.86882959,1.3296657521416229,10.263529881490687,5.7532704443919584
30430226.798106685,1.3281676620608767,10.263529530725716,5.864366096673167
31411905.914613605,1.3239769241516128,10.110290890015488,5.753295002802178
32854340.63421266,1.3173173202231303,9.957125375206358,5.775502721512994
34339028.28747273,1.320926037837586,9.957179822149556,5.786591686738298
36791865.07804691,1.326095628656223,10.110113008267042,5.764255442827488
37873913.829992265,1.327137350444512,10.263257275356464,5.753072787268402
39173367.8134993,1.3260446740259795,10.263248739588338,5.741911826061101
39929805.54597797,1.322435990783915,10.283036419532888,5.714006134586445
40988743.98905731,1.3203171544520145,10.131839400272032,5.739147761578625
43633337.75123128,1.323473445960685,10.371964347403589,5.797801851701958
44385576.494062506,1.3146024975576207,10.146385731671582,5.744751964758885
45772625.75950196,1.3072823526503874,10.14069920361252,5.730792217484521
47173725.83400031,1.300649710380621,10.126189438972034,5.716809084473859
48647904.76631282,1.2908178824449021,9.72638848184016,5.619051649129355
49788211.65403519,1.294954236637092,9.82251715499131,5.663723109739934
51133987.015043765,1.2920384313475977,9.768151056739557,5.568742473189595
54486842.54362018,1.3022455349552438,10.303408947788972,5.607835045351386
56189556.373108305,1.3046655412410355,9.995991910529952,5.686008265883585
63090195.79128974,1.3161016595242025,10.058749930237058,5.7055681343182245
65075644.25284164,1.3148879213270857,10.016072213972661,5.658097807440697
66483230.4380306,1.3172276913337582,10.16850767592155,5.6636993242700635
70615828.04205859,1.3264175498602966,10.390300586433648,5.680463874269903
75029317.29468724,1.3349346243276774,10.907238686445478,5.702788097295784
82752835.21700235,1.3375907734149162,11.851902663171316,5.686021900289734
87166043.9191251,1.3441356793798338,12.462421627493764,5.672034286415021
89220547.57429889,1.3409265554453145,12.239600975838488,5.635733266981965
92742082.58705646,1.3379921611664816,12.560687545459,5.585462526240486
100959958.52509554,1.3468905523672172,13.524857038915137,5.624560763924168
104458221.0879901,1.3451897289085892,13.755890269008475,5.6468902701569474
116328853.33242929,1.3558417632424773,15.258112640130838,5.652480691524403
119889679.53293495,1.3564492556769523,15.725142891104436,5.644115020100947
124685266.71425235,1.3534285185428516,14.667601070824816,5.652468310330696
129742501.13218242,1.362224300103915,14.886567813227641,5.663660197585151
145711208.17153144,1.376638903572848,15.836770583528963,5.6748176081743935
160282328.9886846,1.3846761803715408,15.203387128916948,5.685996998862497
165358470.34775624,1.3861777847626993,15.520071406822405,5.691569275921382
172874012.82506177,1.386612890567361,15.04881543841968,5.70830248959259
180390574.90269545,1.388662381453669,14.746455368014137,5.744607293426399
195422521.50933704,1.394938749678289,14.742602795980433,5.820033987189088
208451341.01836455,1.3962612291095813,14.737497254663996,5.834002068758342
227993654.23883623,1.3943886876612088,14.302504600292435,5.808857519841993
240660981.668346,1.399016121453289,15.09714408086622,5.864738729182873
248261055.46943235,1.4031980138096665,15.573909743448583,5.873125305565605
262054439.71131402,1.4133111737169735,15.57401875515167,5.889863712686467
268951712.56451577,1.4071825068467247,14.938295376009487,5.864713994633296
271506753.8338787,1.4005316150817255,14.938294840179598,5.875856951223099
275226396.36140287,1.3976402953697014,14.780150315196025,5.870274887119437
292984003.45464057,1.4009740557075734,15.73375949115403,5.920524440153178
313700902.3389182,1.3967497297701552,16.846288154421217,5.914959147179434
333307208.7351006,1.3905078104222268,15.892793569581803,5.909399085581085
337970176.5853047,1.3852598021943916,15.892793310807697,5.847941335091042
361628088.946276,1.3894336669372813,17.005277816424154,5.884257050781957
372263571.04218596,1.3904174631642323,16.728706920221082,5.887022651595824
379809353.6272111,1.3927529782752752,16.72870916537928,5.909393337671888
402149739.80756366,1.392532459053715,16.029456511784158,5.887055830855489
427284098.5455364,1.3771136434008426,15.468825760455477,6.2549968202839565
439974436.27233887,1.3769782272259083,15.600673142495458,5.887077907314854
448831121.67450106,1.3641180155715225,15.420445202086974,6.005584785589102
462857094.22682923,1.3710822169626862,15.718367608329176,5.847517794032397
475479207.1863948,1.3680140396460607,15.673915442387427,5.72898860834736
485316871.98308134,1.3688572682999425,15.343092194499754,5.847521382654068
497532297.6508955,1.3778422953138112,15.677492767704251,5.99470349585547
514806619.0253346,1.382200487040683,15.419885136169915,6.014306176286918
522425756.9869095,1.3801882334982996,15.385241687211366,6.0045028572195704
554089982.1178861,1.387114094731118,15.35998746064478,6.0829817095634295
573876535.3793157,1.387824605395197,15.420841367581827,6.300204986411939
666936354.3564256,1.396208993545958,15.939303837179782,6.269144975828928
713468503.7998736,1.3973503943981818,16.574328662078095,6.176048172937868
721687660.9636481,1.3949147350301683,16.56698206110737,6.207113695247746
830777967.794913,1.3962092933995394,17.49333704939444,6.186444006642571
838288200.623779,1.3877156868646923,17.310751010976034,6.103669385833694
864484706.8932722,1.3786400262725973,16.851978516701376,6.2944090541409965
890946583.7712753,1.3856607506063905,16.28148161105577,6.487080915288253
933373460.0904634,1.3943095831247587,16.544913658984285,6.551303016349607
947103383.6883941,1.3891905304136032,16.451070006955913,6.64767268372011
983528979.8250496,1.393493162195301,16.521176730388852,6.551347906533006
1015464165.799969,1.3973318487757151,16.26369960954625,6.583449511275017
1049695462.8290858,1.4011104669834462,16.395144622190696,6.487133644925063
1095336221.5528944,1.4046564440569702,16.879182089547346,6.294465775670789
1134450678.024548,1.410062810637207,16.99426565660624,6.519241148519992
1246500371.4930327,1.4180923349755579,17.475424932880284,6.87251882635829
